표제어,동형어 번호,구분,품사,고유어 여부,원어
광휘,0,단어,명사,한자어,光輝
광휘롭다,0,단어,형용사,혼종어,光輝롭다
괘,0,단어,명사,한자어,卦
괘,0,단어,명사,한자어,卦
괘념,0,단어,명사,한자어,掛念
괘념하다,0,단어,동사,혼종어,掛念하다
괘도,0,단어,명사,한자어,掛圖
괘씸죄,0,단어,명사,혼종어,괘씸罪
괘씸하다,0,단어,형용사,고유어,
괘종,0,단어,명사,한자어,掛鐘
괘종시계,0,단어,명사,한자어,掛鐘時計
괜스럽다,0,단어,형용사,고유어,
괜스레,0,단어,부사,고유어,
괜찮다,0,단어,형용사,고유어,
괜찮다,0,단어,형용사,고유어,
괜찮다,0,단어,형용사,고유어,
괜히,0,단어,부사,고유어,
괭이,0,단어,명사,고유어,
괭이질,0,단어,명사,고유어,
괴괴하다,0,단어,형용사,고유어,
괴기,0,단어,명사,한자어,怪奇
괴기하다,0,단어,형용사,혼종어,怪奇하다
괴나리봇짐,0,단어,명사,혼종어,괴나리褓짐
괴다,1,단어,동사,고유어,
괴다,1,단어,동사,고유어,
괴다,2,단어,동사,고유어,
괴다,2,단어,동사,고유어,
괴담,0,단어,명사,한자어,怪談
괴력,0,단어,명사,한자어,怪力
괴로우-,0,단어,품사 없음,고유어,
괴로움,0,단어,명사,고유어,
괴로워-,0,단어,품사 없음,고유어,
괴로워하다,0,단어,동사,고유어,
괴롬,0,단어,명사,고유어,
괴롭-,0,단어,품사 없음,고유어,
괴롭다,0,단어,형용사,고유어,
괴롭혀-,0,단어,품사 없음,고유어,
괴롭히-,0,단어,품사 없음,고유어,
괴롭히다,0,단어,동사,고유어,
괴뢰군,0,단어,명사,한자어,傀儡軍
괴리,0,단어,명사,한자어,乖離
괴리되다,0,단어,동사,혼종어,乖離되다
괴멸,0,단어,명사,한자어,壞滅
괴멸되다,0,단어,동사,혼종어,壞滅되다
괴멸하다,0,단어,동사,혼종어,壞滅하다
괴물,0,단어,명사,한자어,怪物
괴물,0,단어,명사,한자어,怪物
괴발개발,0,단어,명사,고유어,
괴벽,0,단어,명사,한자어,怪癖
괴변,0,단어,명사,한자어,怪變
괴사하다,0,단어,동사,혼종어,怪死하다
괴상망측하다,0,단어,형용사,혼종어,怪常罔測하다
괴상하다,0,단어,형용사,혼종어,怪常하다
괴석,0,단어,명사,한자어,怪石
괴성,0,단어,명사,한자어,怪聲
괴소문,0,단어,명사,한자어,怪所聞
괴수,1,단어,명사,한자어,怪獸
괴수,2,단어,명사,한자어,魁首
괴어오르다,0,단어,동사,고유어,
괴어오르다,0,단어,동사,고유어,
괴어오르다,0,단어,동사,고유어,
괴이다,0,단어,동사,고유어,
괴이다,0,단어,동사,고유어,
괴이쩍다,0,단어,형용사,혼종어,怪異쩍다
괴이하다,0,단어,형용사,혼종어,怪異하다
괴질,0,단어,명사,한자어,怪疾
괴짜,0,단어,명사,혼종어,怪짜
괴팍하다,0,단어,형용사,혼종어,乖愎▽하다
괴퍅하다,0,단어,형용사,고유어,
괴한,0,단어,명사,한자어,怪漢
괴혈병,0,단어,명사,한자어,壞血病
굉음,0,단어,명사,한자어,轟音
굉장하다,0,단어,형용사,혼종어,宏壯하다
굉장하다,0,단어,형용사,혼종어,宏壯하다
굉장히,0,단어,부사,혼종어,宏壯히
굉장히,0,단어,부사,혼종어,宏壯히
교,0,단어,의존 명사,한자어,校
교가,0,단어,명사,한자어,校歌
교각,0,단어,명사,한자어,橋脚
교감,1,단어,명사,한자어,交感
교감,2,단어,명사,한자어,校監
교감하다,0,단어,동사,혼종어,交感하다
교과,0,단어,명사,한자어,敎科
교과 과정,0,구,품사 없음,한자어,敎科課程
교과목,0,단어,명사,한자어,敎科目
교과서,0,단어,명사,한자어,敎科書
교과서,0,단어,명사,한자어,敎科書
교관,0,단어,명사,한자어,敎官
교관,0,단어,명사,한자어,敎官
교구,1,단어,명사,한자어,敎具
교구,2,단어,명사,한자어,敎區
교권,0,단어,명사,한자어,敎權
교권,0,단어,명사,한자어,敎權
교내,0,단어,명사,한자어,校內
교단,0,단어,명사,한자어,敎壇
교단,0,단어,명사,한자어,敎壇
교단,0,부표제어,명사,,
교단,0,부표제어,명사,,
교대,1,단어,명사,한자어,交代
교대,1,단어,명사,한자어,交代
교대,2,단어,명사,한자어,敎大
교대하다,0,단어,동사,혼종어,交代하다
교도,1,단어,명사,한자어,敎徒
교도,2,단어,명사,한자어,矯導
교도관,0,단어,명사,한자어,矯導官
교도소,0,단어,명사,한자어,矯導所
교도하다,0,단어,동사,혼종어,矯導하다
교두보,0,단어,명사,한자어,橋頭堡
교두보,0,단어,명사,한자어,橋頭堡
교두보,0,단어,명사,한자어,橋頭堡
교란,0,단어,명사,한자어,攪亂
교란되다,0,단어,동사,혼종어,攪亂되다
교란하다,0,단어,동사,혼종어,攪亂하다
교량,0,단어,명사,한자어,橋梁
교련,0,단어,명사,한자어,敎鍊
교련,0,단어,명사,한자어,敎鍊
교련,0,단어,명사,한자어,敎鍊
교류,0,단어,명사,한자어,交流
교류,0,단어,명사,한자어,交流
교류,0,단어,명사,한자어,交流
교류되다,0,단어,동사,혼종어,交流되다
교류되다,0,단어,동사,혼종어,交流되다
교류하다,0,단어,동사,혼종어,交流하다
교류하다,0,단어,동사,혼종어,交流하다
교리,0,단어,명사,한자어,敎理
교만,0,단어,명사,한자어,驕慢
교만스럽다,0,단어,형용사,혼종어,驕慢스럽다
교만하다,0,단어,형용사,혼종어,驕慢하다
교목,1,단어,명사,한자어,校牧
교목,2,단어,명사,한자어,喬木
교묘하다,0,단어,형용사,혼종어,巧妙하다
교묘하다,0,단어,형용사,혼종어,巧妙하다
교묘히,0,단어,부사,혼종어,巧妙히
교묘히,0,단어,부사,혼종어,巧妙히
교무실,0,단어,명사,한자어,敎務室
교무처,0,단어,명사,한자어,敎務處
교문,0,단어,명사,한자어,校門
교문,0,부표제어,명사,,
교미,0,단어,명사,한자어,交尾
교미하다,0,단어,동사,혼종어,交尾하다
교민,0,단어,명사,한자어,僑民
교배,0,단어,명사,한자어,交配
교배하다,0,단어,동사,혼종어,交配하다
교범,0,단어,명사,한자어,敎範
교복,0,단어,명사,한자어,校服
교본,0,단어,명사,한자어,敎本
교부,0,단어,명사,한자어,交付/交附
교부되다,0,단어,동사,혼종어,交付/交附되다
교부하다,0,단어,동사,혼종어,交付/交附하다
교분,0,단어,명사,한자어,交分
교사,1,단어,명사,한자어,校舍
교사,2,단어,명사,한자어,敎唆
교사,3,단어,명사,한자어,敎師
교살,0,단어,명사,한자어,絞殺
교생,0,단어,명사,한자어,敎生
교서,0,단어,명사,한자어,敎書
교서,0,단어,명사,한자어,敎書
교서,0,단어,명사,한자어,敎書
교섭,0,단어,명사,한자어,交涉
교섭되다,0,단어,동사,혼종어,交涉되다
교섭하다,0,단어,동사,혼종어,交涉하다
교성,0,단어,명사,한자어,嬌聲
교세,0,단어,명사,한자어,敎勢
교수,0,단어,명사,한자어,敎授
교수,0,단어,명사,한자어,敎授
교수대,0,단어,명사,한자어,絞首臺
교수법,0,단어,명사,한자어,敎授法
교수요목,0,단어,명사,한자어,敎授要目
교수진,0,단어,명사,한자어,敎授陣
교수형,0,단어,명사,한자어,絞首刑
교습,0,단어,명사,한자어,敎習
교습소,0,단어,명사,한자어,敎習所
교습하다,0,단어,동사,혼종어,敎習하다
교시,1,단어,명사,한자어,敎示
교시,2,단어,의존 명사,한자어,校時
교시하다,0,단어,동사,혼종어,敎示하다
교신,0,단어,명사,한자어,交信
교신하다,0,단어,동사,혼종어,交信하다
교실,0,단어,명사,한자어,敎室
교실,0,단어,명사,한자어,敎室
교안,0,단어,명사,한자어,敎案
교양,0,단어,명사,한자어,敎養
교양미,0,단어,명사,한자어,敎養美
교양서,0,단어,명사,한자어,敎養書
교양인,0,단어,명사,한자어,敎養人
교언,0,단어,명사,한자어,巧言
교역,0,단어,명사,한자어,交易
교역자,0,단어,명사,한자어,敎役者
교역하다,0,단어,동사,혼종어,交易하다
교열,0,단어,명사,한자어,校閱
교열하다,0,단어,동사,혼종어,校閱하다
교외,1,단어,명사,한자어,郊外
교외,2,단어,명사,한자어,校外
교우,1,단어,명사,한자어,交友
교우,2,단어,명사,한자어,校友
교우,2,단어,명사,한자어,校友
교우,3,단어,명사,한자어,敎友
교우하다,0,단어,동사,혼종어,交友하다
교원,0,단어,명사,한자어,敎員
교유,0,단어,명사,한자어,交遊
교유하다,0,단어,동사,혼종어,交遊하다
교육,0,단어,명사,한자어,敎育
교육가,0,단어,명사,한자어,敎育家
교육계,0,단어,명사,한자어,敎育界
교육 과정,0,구,품사 없음,한자어,敎育課程
교육 기관,0,구,품사 없음,한자어,敎育機關
교육 대학,0,구,품사 없음,한자어,敎育大學
교육되다,0,단어,동사,혼종어,敎育되다
교육 목표,0,구,품사 없음,한자어,敎育目標
교육법,0,단어,명사,한자어,敎育法
교육부,0,단어,명사,한자어,敎育部
교육부,0,단어,명사,한자어,敎育部
교육비,0,단어,명사,한자어,敎育費
교육비,0,단어,명사,한자어,敎育費
교육시키다,0,단어,동사,혼종어,敎育시키다
교육 실습,0,구,품사 없음,한자어,敎育實習
교육열,0,단어,명사,한자어,敎育熱
교육용,0,단어,명사,한자어,敎育用
교육자,0,단어,명사,한자어,敎育者
교육적,1,단어,명사,한자어,敎育的
교육적,2,단어,관형사,한자어,敎育的
교육 철학,0,구,품사 없음,한자어,敎育哲學
교육 철학,0,구,품사 없음,한자어,敎育哲學
교육청,0,단어,명사,한자어,敎育廳
교육 평가,0,구,품사 없음,한자어,敎育評價
교육하다,0,단어,동사,혼종어,敎育하다
교육학,0,단어,명사,한자어,敎育學
교인,0,단어,명사,한자어,敎人
교자상,0,단어,명사,한자어,交子床
교장,0,단어,명사,한자어,校長
교장실,0,단어,명사,한자어,校長室
교재,0,단어,명사,한자어,敎材
교전,0,단어,명사,한자어,交戰
교전하다,0,단어,동사,혼종어,交戰하다
교접,0,단어,명사,한자어,交接
교접,0,단어,명사,한자어,交接
교접하다,0,단어,동사,혼종어,交接하다
교접하다,0,단어,동사,혼종어,交接하다
교정,1,단어,명사,한자어,校正
교정,2,단어,명사,한자어,校訂
교정,3,단어,명사,한자어,校庭
교정,4,단어,명사,한자어,矯正
교정,4,단어,명사,한자어,矯正
교정되다,1,단어,동사,혼종어,校正되다
교정되다,2,단어,동사,혼종어,校訂되다
교정되다,3,단어,동사,혼종어,矯正되다
교정되다,3,단어,동사,혼종어,矯正되다
교정본,0,단어,명사,한자어,校訂本
교정지,0,단어,명사,한자어,校正紙
교정하다,1,단어,동사,혼종어,校正하다
교정하다,2,단어,동사,혼종어,校訂하다
교정하다,3,단어,동사,혼종어,矯正하다
교정하다,3,단어,동사,혼종어,矯正하다
교제,0,단어,명사,한자어,交際
교제,0,단어,명사,한자어,交際
교제하다,0,단어,동사,혼종어,交際하다
교제하다,0,단어,동사,혼종어,交際하다
교조,0,단어,명사,한자어,敎條
교조,0,단어,명사,한자어,敎條
교조적,1,단어,명사,한자어,敎條的
교조적,2,단어,관형사,한자어,敎條的
교조주의,0,단어,명사,한자어,敎條主義
교주,0,단어,명사,한자어,敎主
교지,1,단어,명사,한자어,校誌
교지,2,단어,명사,한자어,敎旨
교지,2,단어,명사,한자어,敎旨
교직,0,단어,명사,한자어,敎職
교직원,0,단어,명사,한자어,敎職員
교직자,0,단어,명사,한자어,敎職者
교집합,0,단어,명사,한자어,交集合
교차,1,단어,명사,한자어,交叉
교차,1,단어,명사,한자어,交叉
교차,2,단어,명사,한자어,較差
교차되다,0,단어,동사,혼종어,交叉되다
교차되다,0,단어,동사,혼종어,交叉되다
교차로,0,단어,명사,한자어,交叉路
교차점,0,단어,명사,한자어,交叉點
교차하다,0,단어,동사,혼종어,交叉하다
교차하다,0,단어,동사,혼종어,交叉하다
교착,0,단어,명사,한자어,膠着
교착되다,0,단어,동사,혼종어,膠着되다
교착하다,0,단어,동사,혼종어,膠着하다
교체,0,단어,명사,한자어,交替/交遞
교체기,0,단어,명사,한자어,交替期
교체되다,0,단어,동사,혼종어,交替/交遞되다
교체하다,0,단어,동사,혼종어,交替/交遞하다
교칙,0,단어,명사,한자어,校則
교탁,0,단어,명사,한자어,敎卓
교태,0,단어,명사,한자어,嬌態
교통,0,단어,명사,한자어,交通
교통,0,단어,명사,한자어,交通
교통,0,단어,명사,한자어,交通
교통경찰,0,단어,명사,한자어,交通警察
교통 기관,0,구,품사 없음,한자어,交通機關
교통난,0,단어,명사,한자어,交通難
교통량,0,단어,명사,한자어,交通量
교통 법규,0,구,품사 없음,한자어,交通法規
교통비,0,단어,명사,한자어,交通費
교통사고,0,단어,명사,한자어,交通事故
교통수단,0,단어,명사,한자어,交通手段
교통순경,0,단어,명사,한자어,交通巡警
교통 신호,0,구,품사 없음,한자어,交通信號
교통정리,0,단어,명사,한자어,交通整理
교통정리,0,단어,명사,한자어,交通整理
교통 정보,0,구,품사 없음,한자어,交通情報
교통 지도,0,구,품사 없음,한자어,交通地圖
