표제어,동형어 번호,구분,품사,고유어 여부,원어
요것,0,단어,대명사,고유어,
요것,0,단어,대명사,고유어,
요것,0,단어,대명사,고유어,
요괴,0,단어,명사,한자어,妖怪
요구,0,단어,명사,한자어,要求
요구되다,0,단어,동사,혼종어,要求되다
요구르트,0,단어,명사,외래어,yogurt
요구서,0,단어,명사,한자어,要求書
요구자,0,단어,명사,한자어,要求者
요구하다,0,단어,동사,혼종어,要求하다
요금,0,단어,명사,한자어,料金
요금소,0,단어,명사,한자어,料金所
요금소,0,단어,명사,한자어,料金所
요금표,0,단어,명사,한자어,料金表
요기,1,단어,대명사,고유어,
요기,1,단어,대명사,고유어,
요기,2,단어,명사,한자어,療飢
요기조기,0,단어,명사,고유어,
요기하다,0,단어,동사,혼종어,療飢하다
요긴하다,0,단어,형용사,혼종어,要緊하다
요까짓,0,단어,관형사,고유어,
요깟,0,단어,관형사,고유어,
요나마,0,단어,부사,고유어,
요나마,0,단어,부사,고유어,
요다음,0,단어,명사,고유어,
요담,0,단어,명사,고유어,
요대로,0,단어,부사,고유어,
요대로,0,단어,부사,고유어,
요도,0,단어,명사,한자어,尿道
요동,0,단어,명사,한자어,搖動
요동치다,0,단어,동사,혼종어,搖動치다
요동치다,0,단어,동사,혼종어,搖動치다
요동하다,0,단어,동사,혼종어,搖動하다
요따위,1,단어,대명사,고유어,
요따위,2,단어,관형사,고유어,
요란,0,단어,명사,한자어,搖亂/擾亂
요란,0,단어,명사,한자어,搖亂/擾亂
요란스럽다,0,단어,형용사,혼종어,搖亂스럽다
요란스럽다,0,단어,형용사,혼종어,搖亂스럽다
요란스레,0,단어,부사,혼종어,搖亂스레
요란스레,0,단어,부사,혼종어,搖亂스레
요란하다,0,단어,형용사,혼종어,搖亂/擾亂하다
요란하다,0,단어,형용사,혼종어,搖亂/擾亂하다
요란히,0,단어,부사,혼종어,搖亂/擾亂히
요란히,0,단어,부사,혼종어,搖亂/擾亂히
요람,0,단어,명사,한자어,搖籃
요람,0,단어,명사,한자어,搖籃
요래,0,단어,품사 없음,고유어,
요래,0,단어,품사 없음,고유어,
요래도,0,단어,품사 없음,고유어,
요래도,0,단어,품사 없음,고유어,
요래라조래라,0,단어,품사 없음,고유어,
요래서,0,단어,품사 없음,고유어,
요래서,0,단어,품사 없음,고유어,
요래조래,0,단어,부사,고유어,
요랬다조랬다,0,단어,품사 없음,고유어,
요량,0,단어,명사,한자어,料量
요러고,0,단어,품사 없음,고유어,
요러나조러나,0,단어,품사 없음,고유어,
요러나조러나,0,단어,품사 없음,고유어,
요러니조러니,0,단어,품사 없음,고유어,
요러다,0,단어,동사,고유어,
요러다,0,단어,동사,고유어,
요러면,0,단어,품사 없음,고유어,
요러면,0,단어,품사 없음,고유어,
요러하다,0,단어,동사,고유어,
요런,1,단어,관형사,고유어,
요런,2,단어,감탄사,고유어,
요런,3,단어,품사 없음,고유어,
요런대로,0,단어,부사,고유어,
요럼,0,단어,품사 없음,고유어,
요럼,0,단어,품사 없음,고유어,
요렇게,0,단어,품사 없음,고유어,
요렇다,0,단어,형용사,고유어,
요렇듯,0,단어,품사 없음,고유어,
요렇듯이,0,단어,품사 없음,고유어,
요렇지,1,단어,감탄사,고유어,
요렇지,2,단어,품사 없음,고유어,
요령,0,단어,명사,한자어,要領
요령,0,단어,명사,한자어,要領
요령,0,단어,명사,한자어,要領
요로,0,단어,명사,한자어,要路
요로,0,단어,명사,한자어,要路
요르단,0,단어,명사,외래어,Jordan
요리,1,단어,부사,고유어,
요리,2,단어,명사,한자어,料理
요리,2,단어,명사,한자어,料理
요리,2,단어,명사,한자어,料理
요리되다,0,단어,동사,혼종어,料理되다
요리되다,0,단어,동사,혼종어,料理되다
요리로,0,단어,부사,고유어,
요리법,0,단어,명사,한자어,料理法
요리법,0,단어,명사,한자어,料理法
요리사,0,단어,명사,한자어,料理師
요리요리,0,단어,부사,고유어,
요리조리,1,단어,부사,고유어,
요리조리,2,단어,부사,고유어,
요리하다,1,단어,동사,고유어,
요리하다,2,단어,동사,혼종어,料理하다
요리하다,2,단어,동사,혼종어,料理하다
요릿집,0,단어,명사,혼종어,料理집
요만,1,단어,관형사,고유어,
요만,2,단어,부사,고유어,
요만조만,1,단어,명사,고유어,
요만조만,2,단어,부사,고유어,
요만조만하다,0,단어,형용사,고유어,
요만치,1,단어,명사,고유어,
요만치,2,단어,부사,고유어,
요만큼,1,단어,명사,고유어,
요만큼,2,단어,부사,고유어,
요만하다,0,단어,형용사,고유어,
요맘때,0,단어,명사,고유어,
요망,1,단어,명사,한자어,妖妄
요망,1,단어,명사,한자어,妖妄
요망,2,단어,명사,한자어,要望
요망스럽다,0,단어,형용사,혼종어,妖妄스럽다
요망스럽다,0,단어,형용사,혼종어,妖妄스럽다
요망하다,1,단어,형용사,혼종어,妖妄하다
요망하다,1,단어,형용사,혼종어,妖妄하다
요망하다,2,단어,동사,혼종어,要望하다
요모조모,0,단어,명사,고유어,
요목,0,단어,명사,한자어,要目
요물,0,단어,명사,한자어,妖物
요물,0,단어,명사,한자어,妖物
요번,0,단어,명사,혼종어,요番
요법,0,단어,명사,한자어,療法
요부,0,단어,명사,한자어,妖婦
요사,0,단어,명사,한자어,妖邪
요사스럽다,0,단어,형용사,혼종어,妖邪스럽다
요사이,0,단어,명사,고유어,
요상하다,0,단어,형용사,혼종어,요常하다
요새,1,단어,명사,고유어,
요새,2,단어,명사,한자어,要塞
요새화,0,단어,명사,한자어,要塞化
요샛말,0,단어,명사,고유어,
요소,0,단어,명사,한자어,要素
요소,0,단어,명사,한자어,要素
요소요소,0,단어,명사,한자어,要所要所
요술,0,단어,명사,한자어,妖術
요시찰,0,단어,명사,한자어,要視察
요식,0,단어,명사,한자어,要式
요식업,0,단어,명사,한자어,料食業
요약,0,단어,명사,한자어,要約
요약되다,0,단어,동사,혼종어,要約되다
요약하다,0,단어,동사,혼종어,要約하다
요양,0,단어,명사,한자어,療養
요양소,0,단어,명사,한자어,療養所
요양원,0,단어,명사,한자어,療養院
요양하다,0,단어,동사,혼종어,療養하다
요염,0,단어,명사,한자어,妖艶
요염하다,0,단어,형용사,혼종어,妖艶하다
요요,0,단어,명사,외래어,yoyo
요원,0,단어,명사,한자어,要員
요원,0,단어,명사,한자어,要員
요원하다,0,단어,형용사,혼종어,遙遠/遼遠하다
요율,0,단어,명사,한자어,料率
요의,0,단어,명사,한자어,尿意
요인,0,단어,명사,한자어,要因
요일,0,단어,명사,한자어,曜日
요전번,0,단어,명사,혼종어,요前番
요절,0,단어,명사,한자어,夭折
요절나다,0,단어,동사,혼종어,撓折나다
요절내다,0,단어,동사,혼종어,撓折내다
요절내다,0,단어,동사,혼종어,撓折내다
요절하다,0,단어,동사,혼종어,夭折하다
요점,0,단어,명사,한자어,要點
요정,1,단어,명사,한자어,妖精
요정,2,단어,명사,한자어,料亭
요조숙녀,0,단어,명사,한자어,窈窕淑女
요주의,0,단어,명사,한자어,要注意
요즈음,0,단어,명사,고유어,
요즘,0,단어,명사,고유어,
요지,0,단어,명사,한자어,要旨
요지경,0,단어,명사,한자어,瑤池鏡
요지경,0,단어,명사,한자어,瑤池鏡
요지부동,0,단어,명사,한자어,搖之不動
요지부동,0,단어,명사,한자어,搖之不動
요직,0,단어,명사,한자어,要職
요직,0,단어,명사,한자어,要職
요쪽,0,단어,대명사,고유어,
요쯤,1,단어,명사,고유어,
요쯤,2,단어,부사,고유어,
요철,0,단어,명사,한자어,凹凸
요청,0,단어,명사,한자어,要請
요청되다,0,단어,동사,혼종어,要請되다
요청서,0,단어,명사,한자어,要請書
요청하다,0,단어,동사,혼종어,要請하다
요체,0,단어,명사,한자어,要諦
요체,0,단어,명사,한자어,要諦
요충,0,단어,명사,한자어,要衝
요충지,0,단어,명사,한자어,要衝地
요컨대,0,단어,부사,혼종어,要컨대
요통,0,단어,명사,한자어,腰痛
요트,0,단어,명사,외래어,yacht
요하다,0,단어,동사,혼종어,要하다
요행,0,단어,명사,한자어,僥倖/徼幸
요행,0,단어,명사,한자어,僥倖/徼幸
요행수,0,단어,명사,한자어,僥倖數
요행히,0,단어,부사,혼종어,僥倖/徼幸히
욕,0,단어,명사,한자어,辱
욕,0,단어,명사,한자어,辱
욕,0,단어,명사,한자어,辱
욕,0,단어,명사,한자어,辱
#NAME?,0,단어,접사,한자어,欲/慾
욕구,0,단어,명사,한자어,欲求/慾求
욕되다,0,단어,형용사,혼종어,辱되다
욕망,0,단어,명사,한자어,欲望/慾望
욕망하다,0,단어,동사,혼종어,欲望/慾望하다
욕먹다,0,단어,동사,혼종어,辱먹다
욕먹다,0,단어,동사,혼종어,辱먹다
욕보다,0,단어,동사,혼종어,辱보다
욕보다,0,단어,동사,혼종어,辱보다
욕보이다,0,단어,동사,혼종어,辱보이다
욕보이다,0,단어,동사,혼종어,辱보이다
욕설,0,단어,명사,한자어,辱說
욕실,0,단어,명사,한자어,浴室
욕심,0,단어,명사,한자어,欲心/慾心
욕심,0,부표제어,명사,,
욕심,0,부표제어,명사,,
욕심껏,0,단어,부사,혼종어,欲心껏
욕심꾸러기,0,단어,명사,혼종어,欲心꾸러기
욕심나다,0,단어,동사,혼종어,欲心나다
욕심내다,0,단어,동사,혼종어,欲心내다
욕심쟁이,0,단어,명사,혼종어,欲心쟁이
욕쟁이,0,단어,명사,혼종어,辱쟁이
욕정,0,단어,명사,한자어,欲情/慾情
욕정,0,단어,명사,한자어,欲情/慾情
욕조,0,단어,명사,한자어,浴槽
욕지거리,0,단어,명사,혼종어,辱지거리
욕지기,0,단어,명사,고유어,
욕질,0,단어,명사,혼종어,辱질
욕질하다,0,단어,동사,혼종어,辱질하다
욕창,0,단어,명사,한자어,褥瘡
욕탕,0,단어,명사,한자어,浴湯
욕하다,0,단어,동사,혼종어,辱하다
#NAME?,0,단어,접사,한자어,用
용,1,단어,명사,고유어,
용,2,단어,명사,한자어,龍
용,2,부표제어,명사,,
용감무쌍하다,0,단어,형용사,혼종어,勇敢無雙하다
용감하다,0,단어,형용사,혼종어,勇敢하다
용감히,0,단어,부사,혼종어,勇敢히
용건,0,단어,명사,한자어,用件
용공,0,단어,명사,한자어,容共
용광로,0,단어,명사,한자어,鎔鑛爐
용구,0,단어,명사,한자어,用具
용궁,0,단어,명사,한자어,龍宮
용기,1,단어,명사,한자어,勇氣
용기,2,단어,명사,한자어,容器
용기백배하다,0,단어,동사,혼종어,勇氣百倍하다
용납,0,단어,명사,한자어,容納
용납되다,0,단어,동사,혼종어,容納되다
용납하다,0,단어,동사,혼종어,容納하다
용단,0,단어,명사,한자어,勇斷
용달,0,단어,명사,한자어,用達
용달차,0,단어,명사,한자어,用達車
용도,0,단어,명사,한자어,用途
용돈,0,단어,명사,혼종어,用돈
용두사미,0,단어,명사,한자어,龍頭蛇尾
용띠,0,단어,명사,혼종어,龍띠
용량,0,단어,명사,한자어,容量
용량,0,단어,명사,한자어,容量
용량,0,단어,명사,한자어,容量
용렬하다,0,단어,형용사,혼종어,庸劣하다
용례,0,단어,명사,한자어,用例
용매,0,단어,명사,한자어,溶媒
용맹,0,단어,명사,한자어,勇猛
용맹스럽다,0,단어,형용사,혼종어,勇猛스럽다
용맹하다,0,단어,형용사,혼종어,勇猛하다
용모,0,단어,명사,한자어,容貌
용무,0,단어,명사,한자어,用務
용법,0,단어,명사,한자어,用法
용법,0,단어,명사,한자어,用法
용변,0,단어,명사,한자어,用便
용병,0,단어,명사,한자어,傭兵
용비어천가,0,단어,명사,한자어,龍飛御天歌
용빼다,0,단어,동사,고유어,
용사,0,단어,명사,한자어,勇士
용사,0,단어,명사,한자어,勇士
용서,0,단어,명사,한자어,容恕
용서되다,0,단어,동사,혼종어,容恕되다
용서하다,0,단어,동사,혼종어,容恕하다
용솟음,0,단어,명사,혼종어,湧솟음
용솟음,0,단어,명사,혼종어,湧솟음
용솟음치다,0,단어,동사,혼종어,湧솟음치다
용솟음치다,0,단어,동사,혼종어,湧솟음치다
용수,0,단어,명사,한자어,容手
용수철,0,단어,명사,한자어,龍鬚鐵
용쓰다,0,단어,동사,고유어,
용쓰다,0,단어,동사,고유어,
용암,0,단어,명사,한자어,鎔巖
용액,0,단어,명사,한자어,溶液
용어,0,단어,명사,한자어,用語
용언,0,단어,명사,한자어,用言
용역,0,단어,명사,한자어,用役
용왕,0,단어,명사,한자어,龍王
용용,0,단어,감탄사,고유어,
용용,0,부표제어,감탄사,,
용의,0,단어,명사,한자어,用意
용의자,0,단어,명사,한자어,容疑者
용의주도하다,0,단어,형용사,혼종어,用意周到하다
용이하다,0,단어,형용사,혼종어,容易하다
용인,0,단어,명사,한자어,容認
용인되다,0,단어,동사,혼종어,容認되다
용인하다,0,단어,동사,혼종어,容認하다
용적,0,단어,명사,한자어,容積
용적률,0,단어,명사,한자어,容積率
용접,0,단어,명사,한자어,鎔接
용접공,0,단어,명사,한자어,鎔接工
용접하다,0,단어,동사,혼종어,鎔接하다
용지,0,단어,명사,한자어,用紙
용태,0,단어,명사,한자어,容態
용퇴,0,단어,명사,한자어,勇退
용퇴,0,단어,명사,한자어,勇退
용트림,0,단어,명사,혼종어,龍트림
용품,0,단어,명사,한자어,用品
용하다,0,단어,형용사,고유어,
용하다,0,단어,형용사,고유어,
용하다,0,단어,형용사,고유어,
용해,0,단어,명사,한자어,溶解
용해되다,0,단어,동사,혼종어,溶解되다
우,1,단어,명사,고유어,
#NAME?,1,단어,어미,고유어,
우,2,단어,감탄사,고유어,
우,2,단어,감탄사,고유어,
-우-,2,단어,접사,고유어,
우,3,단어,명사,한자어,右
우,3,단어,명사,한자어,右
우-,3,단어,품사 없음,고유어,
우,4,단어,명사,한자어,愚
우,5,단어,명사,한자어,優
우간다,0,단어,명사,외래어,Uganda
우거지,0,단어,명사,고유어,
우거지다,0,단어,동사,고유어,
우거지상,0,단어,명사,혼종어,우거지相
